ts_code,end_date,bz_item,0
002142.SZ,20200630,非利息收入:手续费及佣金收入:银行卡业务(产品),2
002142.SZ,20201231,利息收入:买入返售金融资产(产品),2
002065.SZ,20170630,技术服务收入,2
002142.SZ,20201231,利息收入:债券投资(产品),2
002142.SZ,20201231,利息收入:发放贷款及垫款:个人贷款业务(产品),2
002142.SZ,20201231,利息收入:发放贷款及垫款:公司贷款业务(产品),2
002142.SZ,20201231,利息收入:发放贷款及垫款:票据贴现业务(产品),2
300413.SZ,20181231,新媒体互动娱乐内容制作,2
300413.SZ,20181231,其他主营业务,2
600663.SH,20190630,物业管理,2
300413.SZ,20181231,互联网视频业务,2
600087.SH,20141231,沥青运输,2
600087.SH,20141231,化工品运输,2
002142.SZ,20200630,利息收入:发放贷款及垫款:票据贴现业务(产品),2
600832.SH,20120630,其他业务,2
600087.SH,20141231,其他业务,2
600087.SH,20141231,乙烯运输,2
600087.SH,20141231,乙烯贸易,2
600087.SH,20140630,燃油贸易,2
600087.SH,20140630,液化气运输,2
000156.SZ,20191231,互动电视业务,2
600087.SH,20140630,油品运输,2
600087.SH,20140630,沥青运输,2
600087.SH,20140630,化工品运输,2
600087.SH,20140630,其他业务,2
600087.SH,20140630,乙烯运输,2
600087.SH,20140630,乙烯贸易,2
002142.SZ,20200630,利息收入:发放贷款及垫款:贸易融资业务(产品),2
000156.SZ,20190630,互动电视业务,2
600087.SH,20131231,乙烯运输,2
002065.SZ,20170630,系统集成设备,2
000156.SZ,20181231,互动电视业务,2
002142.SZ,20201231,利息收入:发放贷款及垫款:贸易融资业务(产品),2
002142.SZ,20201231,利息收入:存放中央银行款项(产品),2
000402.SZ,20090630,其他收入,2
002142.SZ,20210630,利息收入:发放贷款及垫款:贸易融资业务(产品),2
000156.SZ,20171231,数字电视收入,2
000402.SZ,20091231,其他收入,2
300498.SZ,20151231,猪肉类养殖,2
002142.SZ,20210630,利息收入:存放中央银行款项(产品),2
002142.SZ,20210630,利息收入:存放同业和其他金融机构款项(产品),2
000402.SZ,20100630,其他收入,2
300498.SZ,20151231,肉鸡类养殖,2
002142.SZ,20210630,利息收入:拆出资金(产品),2
000402.SZ,20101231,其他收入,2
002142.SZ,20210630,利息收入:理财产品(产品),2
300498.SZ,20161231,猪肉类养殖,2
600267.SH,20200630,其他业务,2
002142.SZ,20210630,非利息收入:手续费及佣金收入:代理委托业务(产品),2
000402.SZ,20111231,其他收入,2
300498.SZ,20161231,肉鸡类养殖,2
002142.SZ,20210630,非利息收入:手续费及佣金收入:其他(产品),2
002142.SZ,20210630,非利息收入:手续费及佣金收入:托管类业务(产品),2
002142.SZ,20210630,利息收入:发放贷款及垫款:票据贴现业务(产品),2
002142.SZ,20210630,利息收入:发放贷款及垫款:公司贷款业务(产品),2
002142.SZ,20210630,利息收入:债券投资(产品),2
000156.SZ,20180630,其他业务,2
002142.SZ,20201231,利息收入:存放同业和其他金融机构款项(产品),2
002142.SZ,20201231,利息收入:拆出资金(产品),2
002065.SZ,20170630,自制及定制软件,2
002142.SZ,20201231,利息收入:理财产品(产品),2
002142.SZ,20201231,非利息收入:手续费及佣金收入:代理委托业务(产品),2
002142.SZ,20201231,非利息收入:手续费及佣金收入:其他(产品),2
002142.SZ,20201231,非利息收入:手续费及佣金收入:托管类业务(产品),2
002142.SZ,20201231,非利息收入:手续费及佣金收入:担保类业务(产品),2
002142.SZ,20201231,非利息收入:手续费及佣金收入:结算业务(产品),2
600859.SH,20071231,其他收入,2
000156.SZ,20180630,互动电视业务,2
002142.SZ,20201231,非利息收入:手续费及佣金收入:财务顾问业务(产品),2
002142.SZ,20201231,非利息收入:手续费及佣金收入:银行卡业务(产品),2
002142.SZ,20210630,利息收入:买入返售金融资产(产品),2
002625.SZ,20191231,超材料研发业务,2
002625.SZ,20191231,超材料产品,2
002625.SZ,20191231,汽车零部件及相关,2
002625.SZ,20191231,其他业务,2
600087.SH,20141231,油品运输,2
600087.SH,20141231,液化气运输,2
600087.SH,20141231,燃油贸易,2
600087.SH,20180630,燃油贸易,2
601898.SH,20190630,其他业务,2
300408.SZ,20171231,光通信部件,2
300408.SZ,20171231,半导体部件,2
002142.SZ,20191231,非利息收入:手续费及佣金收入:其他(产品),2
000758.SZ,20191231,承包工程,2
002044.SZ,20180630,体检服务,2
300408.SZ,20171231,电子元件材料,2
002044.SZ,20171231,体检服务,2
002044.SZ,20170630,体检服务,2
002142.SZ,20200630,利息收入:买入返售金融资产(产品),2
002044.SZ,20161231,体检服务,2
002044.SZ,20160630,体检服务,2
002044.SZ,20151231,体检服务,2
002142.SZ,20200630,利息收入:债券投资(产品),2
002375.SZ,20170630,建筑幕墙,2
002375.SZ,20170630,建筑装饰工程,2
002142.SZ,20200630,利息收入:发放贷款及垫款:个人贷款业务(产品),2
601888.SH,20201231,商品贸易-有税商品,2
601888.SH,20201231,商品贸易-免税商品,2
300070.SZ,20200630,分部抵消,2
300408.SZ,20161231,电子元件材料,2
601898.SH,20191231,其他业务,2
000758.SZ,20171231,冶金机械,2
600663.SH,20190630,房地产租赁收入,2
600663.SH,20190630,房产销售收入,2
600663.SH,20190630,其他主营业务,2
002673.SZ,20210630,证券经纪业务,2
002673.SZ,20210630,证券投资业务,2
002673.SZ,20210630,投资银行业务,2
000758.SZ,20171231,其他主营业务,2
000685.SZ,20210630,利息收入,2
000758.SZ,20171231,承包工程,2
300408.SZ,20161231,半导体部件,2
000685.SZ,20201231,利息收入,2
601258.SH,20181231,其他业务,2
000685.SZ,20200630,利息收入,2
601898.SH,20210630,其他业务,2
000758.SZ,20181231,承包工程,2
000685.SZ,20191231,利息收入,2
601898.SH,20200630,其他业务,2
300408.SZ,20161231,光通信部件,2
601888.SH,20201231,其他业务,2
600087.SH,20180630,液化气运输,2
601006.SH,20191231,其他主营业务,2
600087.SH,20180630,油品运输,2
600087.SH,20170630,其他主营业务,2
600087.SH,20170630,其他业务,2
000156.SZ,20201231,互动电视业务,2
600087.SH,20170630,乙烯运输,2
600087.SH,20170630,乙烯贸易,2
600087.SH,20161231,液化气运输,2
600087.SH,20161231,油品运输,2
601009.SH,20180630,非利息收入:手续费及佣金收入:代理及咨询业务(产品),2
601009.SH,20180630,利息收入:存放中央银行款项(产品),2
600087.SH,20161231,乙烯运输,2
600087.SH,20161231,乙烯贸易,2
601009.SH,20180630,利息收入:发放贷款及垫款:个人贷款业务(产品),2
002142.SZ,20200630,利息收入:发放贷款及垫款:公司贷款业务(产品),2
601006.SH,20191231,货运,2
600087.SH,20150630,沥青运输,2
600087.SH,20150630,化工品运输,2
601006.SH,20191231,客运,2
000156.SZ,20200630,互动电视业务,2
000876.SZ,20181231,商贸,2
601888.SH,20180630,其他业务,2
601818.SH,20201231,利息收入:发放贷款及垫款:融资租赁业务(产品),2
600087.SH,20170630,化工品运输,2
600087.SH,20171231,沥青运输,2
600087.SH,20180630,化工品运输,2
600087.SH,20180630,其他主营业务,2
600087.SH,20180630,其他业务,2
600087.SH,20180630,乙烯运输,2
600087.SH,20180630,乙烯贸易,2
600087.SH,20171231,燃油贸易,2
600087.SH,20171231,液化气运输,2
600087.SH,20171231,油品运输,2
600087.SH,20171231,化工品运输,2
600087.SH,20170630,沥青运输,2
600087.SH,20171231,其他主营业务,2
600087.SH,20171231,其他业务,2
600087.SH,20171231,乙烯运输,2
600087.SH,20171231,乙烯贸易,2
601009.SH,20180630,非利息收入:手续费及佣金收入:证券承销业务(产品),2
600087.SH,20170630,燃油贸易,2
600087.SH,20170630,液化气运输,2
600087.SH,20170630,油品运输,2
601818.SH,20201231,利息收入:存放中央银行款项(产品),2
600643.SH,20180630,类金融板块,2
601818.SH,20201231,利息收入:发放贷款及垫款:票据贴现业务(产品),2
601668.SH,20180630,基础设施建设与投资,2
000617.SZ,20161231,其他收入,2
600616.SH,20201231,葡萄酒,2
000553.SZ,20200630,非农业务,2
000553.SZ,20210630,化肥、农药等农用化学品,2
000553.SZ,20210630,非农业务,2
601158.SH,20191231,其他主营业务,2
601158.SH,20191231,工程施工,2
601668.SH,20180630,设计勘察,2
601668.SH,20180630,房屋建筑工程,2
601668.SH,20180630,房地产开发与投资,2
601668.SH,20180630,内部抵销,2
600017.SH,20200630,其他业务,2
601668.SH,20180630,其他主营业务,2
000555.SZ,20030630,宽带,2
000555.SZ,20030630,维修费,2
600166.SH,20180630,轻型客车,2
601158.SH,20191231,污水处理服务,2
000555.SZ,20031231,宽带,2
601158.SH,20191231,自来水销售,2
000555.SZ,20040630,宽带,2
000555.SZ,20040630,维修费,2
000555.SZ,20050630,宽带,2
000617.SZ,20170630,其他收入,2
600596.SH,20200630,运输业务,2
600596.SH,20200630,种业,2
600596.SH,20200630,煤炭,2
601577.SH,20190630,非利息收入:手续费及佣金收入:托管及其他受托业务(产品),2
601577.SH,20190630,非利息收入:手续费及佣金收入:结算手续费收入(产品),2
601577.SH,20190630,非利息收入:手续费及佣金收入:证券买卖手续费收入(产品),2
601577.SH,20190630,非利息收入:手续费及佣金收入:财务顾问业务(产品),2
601577.SH,20190630,非利息收入:手续费及佣金收入:银行卡手续费(产品),2
601577.SH,20191231,利息收入:其他(产品),2
000550.SZ,20191231,其他业务,2
000550.SZ,20200630,其他业务,2
000550.SZ,20200630,整车,2
000550.SZ,20200630,销售零部件,2
000550.SZ,20201231,零部件,2
000617.SZ,20190630,其他收入,2
000617.SZ,20180630,其他收入,2
600596.SH,20200630,其他业务,2
000968.SZ,20151231,精煤,2
600596.SH,20200630,其他主营业务,2
000968.SZ,20151231,中煤,2
000617.SZ,20171231,其他收入,2
600596.SH,20200630,农化产品,2
600596.SH,20200630,包装产品,2
600596.SH,20200630,有机硅制品,2
000555.SZ,20050630,维修费,2
600017.SH,20200630,港口服务,2
601577.SH,20190630,非利息收入:手续费及佣金收入:其他手续费收入(产品),2
600028.SH,20190630,营销及分销,2
600170.SH,20210630,建筑工业,2
600170.SH,20210630,建筑、承包、设计、施工,2
601600.SH,20170630,其他板块,2
601600.SH,20171231,其他板块,2
601600.SH,20171231,原铝板块,2
601600.SH,20171231,氧化铝板块,2
601600.SH,20171231,能源板块,2
601600.SH,20171231,贸易板块,2
600028.SH,20191231,勘探及开采,2
600028.SH,20191231,其他主营业务,2
600028.SH,20190630,炼油,2
600325.SH,20200630,其他业务,2
600028.SH,20190630,化工,2
600028.SH,20190630,勘探及开采,2
600028.SH,20190630,内部抵销,2
600028.SH,20190630,其他主营业务,2
600028.SH,20181231,营销及分销,2
600028.SH,20181231,炼油,2
600028.SH,20181231,化工,2
600028.SH,20181231,勘探及开采,2
600028.SH,20181231,内部抵销,2
600028.SH,20181231,其他主营业务,2
600028.SH,20201231,其他主营业务,2
600170.SH,20210630,成套设备及其他商品进出口,2
600170.SH,20210630,房产开发,2
601600.SH,20160630,贸易板块,2
000963.SZ,20191231,国际医美业务,2
600350.SH,20201231,其他主营业务,2
600900.SH,20201231,其他业务,2
600900.SH,20201231,电力,2
600350.SH,20191231,湖南地区收费路桥业务,2
600350.SH,20191231,湖北地区收费路桥业务,2
600350.SH,20191231,河南地区收费路桥业务,2
600350.SH,20191231,房地产销售,2
600350.SH,20191231,山东地区收费路桥业务,2
002466.SZ,20190630,其他业务,2
000768.SZ,20200630,其他收入,2
600350.SH,20191231,其他主营业务,2
601666.SH,20200630,分部间抵销,2
603986.SH,20200630,存储芯片销售,2
603986.SH,20200630,微控制器,2
603986.SH,20200630,技术服务及其他,2
600611.SH,20201231,工商业,2
601600.SH,20160630,原铝板块,2
601600.SH,20160630,氧化铝板块,2
600170.SH,20210630,黄金销售业务,2
601600.SH,20160630,能源板块,2
601577.SH,20190630,非利息收入:手续费及佣金收入:外汇业务收入(产品),2
601577.SH,20190630,非利息收入:手续费及佣金收入:债券借贷手续费收入 (产品),2
000425.SZ,20191231,其他业务,2
600015.SH,20180630,利息收入:发放贷款及垫款:个人贷款业务(产品),2
002450.SZ,20171231,其他业务,2
600747.SH,20171231,其他业务,2
600035.SH,20110630,车辆通行费收入,2
600887.SH,20190630,其他业务,2
600887.SH,20190630,冷饮产品系列,2
600035.SH,20081231,其他业务,2
600887.SH,20190630,奶粉及奶制品,2
600887.SH,20190630,液体乳,2
600035.SH,20071231,车辆通行费收入,2
600035.SH,20071231,其他业务,2
600761.SH,20041231,铸锻产品,2
600761.SH,20011231,铸锻产品,2
600747.SH,20181231,其他业务,2
600761.SH,20031231,铸锻产品,2
600315.SH,20211231,其他业务,2
000932.SZ,20190630,其他业务,2
000932.SZ,20201231,其他业务,2
002456.SZ,20200630,传感器类产品,2
002456.SZ,20200630,其他业务,2
000543.SZ,20151231,煤炭,2
000543.SZ,20151231,电力,2
002456.SZ,20200630,智能汽车类,2
600747.SH,20161231,贸易收入,2
600747.SH,20161231,电池壳,2
600747.SH,20161231,手机零件加工费,2
600747.SH,20161231,彩件,2
600036.SH,20190630,非利息收入:手续费及佣金收入:结算业务(产品),2
600036.SH,20190630,非利息收入:手续费及佣金收入:担保承诺业务(产品),2
600036.SH,20190630,非利息收入:手续费及佣金收入:托管及其他受托业务(产品),2
600036.SH,20190630,非利息收入:手续费及佣金收入:其他(产品),2
600036.SH,20190630,非利息收入:手续费及佣金收入:代理委托业务(产品),2
600489.SH,20081231,其他业务,2
000540.SZ,20210630,住宅,2
000540.SZ,20210630,公寓,2
000540.SZ,20210630,其他业务,2
000540.SZ,20210630,写字楼,2
000540.SZ,20210630,商场,2
000540.SZ,20210630,学校及其他,2
000540.SZ,20210630,车库车位,2
000540.SZ,20211231,住宅,2
000540.SZ,20211231,公寓,2
000540.SZ,20211231,其他业务,2
000540.SZ,20211231,写字楼,2
000540.SZ,20211231,商场,2
000540.SZ,20211231,学校及其他,2
000540.SZ,20211231,车库车位,2
600747.SH,20161231,塑料品及模具,2
002456.SZ,20200630,销售光学光电子产品,2
002558.SZ,20170630,移动端网络游戏收入,2
601577.SH,20190630,非利息收入:手续费及佣金收入:信用承诺手续费及佣金(产品),2
600016.SH,20200630,非利息收入:手续费及佣金收入:担保承诺业务(产品),2
601577.SH,20181231,利息收入:发放贷款及垫款(产品),2
600016.SH,20200630,利息收入:拆出资金(产品),2
000623.SZ,20161231,化学药品,2
600016.SH,20200630,非利息收入:手续费及佣金收入:代理委托业务(产品),2
600016.SH,20200630,非利息收入:手续费及佣金收入:其他(产品),2
000623.SZ,20161231,其他产品,2
600016.SH,20200630,非利息收入:手续费及佣金收入:托管及其他受托业务(产品),2
002460.SZ,20170630,深加工锂化合物系列,2
002460.SZ,20170630,金属锂,2
000623.SZ,20161231,中成药,2
600016.SH,20200630,非利息收入:手续费及佣金收入:结算业务(产品),2
002558.SZ,20170630,电脑端网络游戏收入,2
601577.SH,20181231,非利息收入:手续费及佣金收入:其他手续费收入(产品),2
600016.SH,20200630,非利息收入:手续费及佣金收入:银行卡业务(产品),2
000623.SZ,20160630,其他产品,2
601688.SH,20150630,证券投资业务,2
601577.SH,20190630,利息收入:发放贷款及垫款(产品),2
601577.SH,20190630,利息收入:存放中央银行款项(产品),2
601577.SH,20190630,利息收入:存放同业(产品),2
601577.SH,20190630,利息收入:拆出资金及买入返售金融资产(产品),2
601577.SH,20190630,利息收入:金融投资(产品),2
601577.SH,20190630,非利息收入:手续费及佣金收入:代理业务手续费收入(产品),2
601577.SH,20181231,利息收入:其他(产品),2
600016.SH,20200630,利息收入:存放同业和其他金融机构款项(产品),2
000623.SZ,20170630,其他产品,2
600016.SH,20200630,利息收入:存放中央银行款项(产品),2
600016.SH,20181231,利息收入:中长期贷款利息收入(产品),2
000623.SZ,20211231,其他产品,2
600016.SH,20181231,利息收入:买入返售金融资产(产品),2
600016.SH,20181231,利息收入:发放贷款及垫款:个人贷款业务(产品),2
000933.SZ,20171231,煤炭,2
600016.SH,20181231,利息收入:存放中央银行款项(产品),2
600016.SH,20181231,利息收入:存放同业和其他金融机构款项(产品),2
600016.SH,20181231,利息收入:拆出资金(产品),2
600016.SH,20181231,非利息收入:手续费及佣金收入:其他(产品),2
600016.SH,20181231,非利息收入:手续费及佣金收入:担保承诺业务(产品),2
600016.SH,20181231,非利息收入:手续费及佣金收入:结算业务(产品),2
000933.SZ,20171231,铝锭,2
000623.SZ,20190630,其他收入,2
000623.SZ,20180630,其他产品,2
000623.SZ,20171231,其他产品,2
600016.SH,20200630,利息收入:中长期贷款利息收入(产品),2
600016.SH,20200630,利息收入:买入返售金融资产(产品),2
600016.SH,20200630,利息收入:债券投资(产品),2
600016.SH,20200630,利息收入:发放贷款及垫款:个人贷款业务(产品),2
600016.SH,20200630,利息收入:发放贷款及垫款:公司贷款业务(产品),2
600016.SH,20200630,利息收入:发放贷款及垫款:票据贴现业务(产品),2
600028.SH,20180630,营销及分销,2
600028.SH,20180630,炼油,2
600028.SH,20180630,化工,2
000572.SZ,20160630,其他收入,2
600170.SH,20180630,其他业务,2
000598.SZ,20161231,自来水制售,2
000572.SZ,20131231,其他收入,2
000598.SZ,20161231,污水处理服务,2
000598.SZ,20161231,供排水管网工程,2
000572.SZ,20140630,其他收入,2
600754.SH,20180630,其他业务,2
000572.SZ,20141231,其他收入,2
000572.SZ,20150630,其他收入,2
000572.SZ,20151231,其他收入,2
000572.SZ,20161231,其他收入,2
000001.SZ,20180630,利息收入:金融投资利息收入(产品),2
002498.SZ,20170630,裸电线,2
002498.SZ,20170630,电力电缆,2
000572.SZ,20171231,汽车制造,2
600169.SH,20171231,其他收入,2
000001.SZ,20181231,利息收入:金融投资利息收入(产品),2
000001.SZ,20180630,非利息收入:手续费及佣金收入:银行卡业务(产品),2
000572.SZ,20200630,其他业务,2
000572.SZ,20200630,其他主营业务,2
000572.SZ,20200630,劳务收入,2
000001.SZ,20180630,非利息收入:手续费及佣金收入:结算业务(产品),2
000598.SZ,20171231,供排水管网工程,2
601618.SH,20180630,工程承包,2
601618.SH,20180630,房地产开发,2
601618.SH,20180630,装备制造,2
603993.SH,20181231,铌磷相关产品,2
300027.SZ,20181231,互联网娱乐,2
000598.SZ,20181231,污水处理设备销售,2
601618.SH,20210630,资源开发,2
601618.SH,20210630,装备制造,2
601618.SH,20210630,房地产开发,2
601618.SH,20210630,工程承包,2
601618.SH,20210630,其他主营业务,2
601618.SH,20210630,其他业务,2
000598.SZ,20181231,垃圾渗滤液处理,2
000598.SZ,20181231,垃圾发电,2
000598.SZ,20181231,其他主营业务,2
601618.SH,20200630,资源开发,2
601618.SH,20200630,装备制造,2
601618.SH,20200630,房地产开发,2
601618.SH,20200630,工程承包,2
600754.SH,20181231,其他业务,2
600169.SH,20161231,其他收入,2
000598.SZ,20171231,自来水制售,2
000598.SZ,20171231,污水处理服务,2
601618.SH,20180630,资源开发,2
000572.SZ,20200630,汽车用品、配件,2
601618.SH,20120630,其他业务,2
600028.SH,20180630,勘探及开采,2
600928.SH,20181231,非利息收入:手续费及佣金收入:结算与清算手续费(产品),2
000001.SZ,20171231,利息收入:发放贷款及垫款:公司贷款业务(产品),2
600600.SH,20200630,其他业务,2
600600.SH,20200630,啤酒,2
000001.SZ,20171231,利息收入:发放贷款及垫款:个人贷款业务(产品),2
000959.SZ,20201231,钢坯,2
000959.SZ,20201231,热轧,2
000959.SZ,20201231,冷轧薄板,2
000959.SZ,20201231,其他钢铁产品,2
000959.SZ,20201231,其他业务,2
600928.SH,20181231,非利息收入:手续费及佣金收入:托管及其他受托业务(产品),2
000001.SZ,20171231,利息收入:其他(产品),2
600958.SH,20191231,证券投资业务,2
000001.SZ,20171231,利息收入:债券投资(产品),2
000581.SZ,20191231,汽车后处理系统,2
000581.SZ,20191231,汽车燃油喷射系统,2
000581.SZ,20191231,进气系统,2
600021.SH,20210630,维护检修,2
000001.SZ,20170630,非利息收入:手续费及佣金收入:代理委托业务(产品),2
600021.SH,20200630,维护检修,2
000001.SZ,20170630,利息收入:发放贷款及垫款:公司贷款业务(产品),2
000001.SZ,20170630,利息收入:发放贷款及垫款:个人贷款业务(产品),2
000001.SZ,20170630,利息收入:债券投资(产品),2
000960.SZ,20161231,贸易-其他产品,2
601607.SH,20200630,零售,2
000960.SZ,20161231,铜产品(贸易),2
000960.SZ,20161231,锌精矿,2
000001.SZ,20180630,利息收入:存放中央银行款项(产品),2
000001.SZ,20180630,利息收入:发放贷款及垫款:公司贷款业务(产品),2
000001.SZ,20180630,利息收入:发放贷款及垫款:个人贷款业务(产品),2
000001.SZ,20180630,利息收入:发放贷款及垫款(产品),2
000001.SZ,20180630,利息收入:其他(产品),2
000001.SZ,20171231,非利息收入:手续费及佣金收入:银行卡业务(产品),2
601611.SH,20200630,分部间抵销,2
000960.SZ,20171231,锡锭(贸易),2
601611.SH,20200630,其他业务,2
000960.SZ,20171231,锡锭,2
000960.SZ,20171231,锡材产品,2
000960.SZ,20171231,锡化工产品,2
000960.SZ,20171231,锌精矿,2
000960.SZ,20171231,铜产品(贸易),2
000960.SZ,20171231,铜产品,2
000960.SZ,20171231,贸易-其他产品,2
000960.SZ,20171231,其他主营业务,2
000960.SZ,20171231,其他业务,2
601607.SH,20200630,其他主营业务,2
000960.SZ,20161231,锡锭(贸易),2
000960.SZ,20161231,锡化工产品,2
300027.SZ,20181231,品牌授权及服务,2
300027.SZ,20181231,影视娱乐,2
600926.SH,20180630,利息收入:可供出售金融资产(产品),2
600027.SH,20160630,售煤,2
002508.SZ,20161231,燃气灶,2
600027.SH,20171231,供热,2
002508.SZ,20161231,消毒柜,2
600748.SH,20201231,其他业务,2
600748.SH,20201231,工程项目收入,2
600748.SH,20201231,房产租赁,2
600748.SH,20201231,房地产,2
002508.SZ,20161231,油烟机,2
600027.SH,20161231,售煤,2
600748.SH,20201231,物业管理服务,2
600748.SH,20210630,工程项目收入,2
600926.SH,20180630,利息收入:发放贷款及垫款:个人贷款业务(产品),2
600909.SH,20210630,投资银行业务,2
600748.SH,20210630,房产租赁,2
600027.SH,20151231,售煤,2
000601.SZ,20201231,其他主营业务,2
002508.SZ,20160630,油烟机,2
600027.SH,20150630,售煤,2
600027.SH,20141231,售煤,2
600027.SH,20140630,售煤,2
600748.SH,20210630,房地产,2
600027.SH,20131231,售煤,2
600027.SH,20171231,售煤,2
002508.SZ,20170630,油烟机,2
002508.SZ,20170630,燃气灶,2
002508.SZ,20171231,油烟机,2
600028.SH,20180630,内部抵销,2
600028.SH,20180630,其他主营业务,2
600028.SH,20171231,营销及分销,2
600028.SH,20171231,炼油,2
600028.SH,20171231,化工,2
600028.SH,20171231,勘探及开采,2
600028.SH,20171231,内部抵销,2
600028.SH,20171231,其他主营业务,2
600028.SH,20170630,营销及分销,2
600028.SH,20170630,炼油,2
600028.SH,20170630,化工,2
600028.SH,20170630,勘探及开采,2
600028.SH,20170630,内部抵销,2
600028.SH,20170630,其他主营业务,2
600028.SH,20161231,营销及分销,2
600028.SH,20161231,炼油,2
600028.SH,20161231,化工,2
600028.SH,20161231,勘探及开采,2
600028.SH,20161231,内部抵销,2
600028.SH,20160630,炼油,2
002508.SZ,20171231,燃气灶,2
600027.SH,20131231,供热,2
600748.SH,20210630,物业管理服务,2
600919.SH,20180630,利息收入:债券投资(产品),2
002500.SZ,20181231,期货经纪业务,2
002500.SZ,20181231,大宗商品交易及风险管理业务,2
601628.SH,20220630,人寿保险(产品),2
002500.SZ,20181231,固定收益业务,2
002500.SZ,20181231,内部抵销,2
000001.SZ,20201231,非利息收入:手续费及佣金收入:其他(产品),2
600170.SH,20181231,设计、咨询服务,2
600754.SH,20220630,餐饮与食品业务,2
600754.SH,20220630,经济型酒店营运及管理业务,2
000961.SZ,20190630,物业管理及其他,2
000961.SZ,20190630,房屋销售,2
000961.SZ,20190630,建筑施工,2
600754.SH,20220630,其他业务,2
000001.SZ,20200630,非利息收入:手续费及佣金收入:其他(产品),2
000939.SZ,20151231,原煤销售,2
000939.SZ,20151231,环保发电,2
000939.SZ,20151231,生物质发电,2
000939.SZ,20161231,原煤销售,2
000939.SZ,20161231,生物质发电,2
000939.SZ,20161231,脱硫及电建承包项目,2
603993.SH,20180630,铌磷相关产品,2
600926.SH,20180630,利息收入:发放贷款及垫款(产品),2
002500.SZ,20181231,投资银行业务,2
002500.SZ,20181231,证券经纪业务,2
600919.SH,20180630,利息收入:其他(产品),2
002500.SZ,20181231,资产管理业务,2
600027.SH,20130630,供热,2
600919.SH,20180630,利息收入:发放贷款及垫款:个人贷款业务(产品),2
600919.SH,20180630,利息收入:发放贷款及垫款:公司贷款业务(产品),2
600919.SH,20180630,利息收入:发放贷款及垫款:票据贴现业务(产品),2
600919.SH,20180630,利息收入:存放中央银行款项(产品),2
600027.SH,20121231,供热,2
600169.SH,20140630,其他收入,2
600027.SH,20120630,供热,2
600027.SH,20111231,供热,2
600027.SH,20110630,供热,2
600348.SH,20200630,其他业务,2
600027.SH,20101231,供热,2
600027.SH,20100630,供热,2
600027.SH,20091231,供热,2
300027.SZ,20120630,其他业务,2
600027.SH,20081231,供热,2
000938.SZ,20210630,内部抵销,2
600169.SH,20141231,其他收入,2
600919.SH,20190630,非利息收入:手续费及佣金收入:托管及其他受托业务(产品),2
600348.SH,20181231,煤泥,2
600169.SH,20150630,其他收入,2
601555.SH,20171231,资产管理业务,2
601555.SH,20171231,证券经纪业务,2
601555.SH,20171231,投资银行业务,2
600058.SH,20131231,其他业务,2
600058.SH,20131231,酒店餐饮,2
002424.SZ,20170630,药品销售,2
002424.SZ,20171231,中药材,2
002424.SZ,20171231,其他业务,2
002424.SZ,20171231,纯净水销售,2
600058.SH,20131231,招投标,2
600058.SH,20131231,国内外贸易,2
002424.SZ,20171231,肥料销售,2
002424.SZ,20171231,药品销售,2
600058.SH,20131231,内部抵销,2
002424.SZ,20171231,西药类,2
000631.SZ,20201231,其他业务,2
000917.SZ,20191231,广告制作代理,2
000917.SZ,20191231,影视节目制作发行,2
002424.SZ,20180630,医疗机构,2
000917.SZ,20191231,房地产,2
000917.SZ,20191231,投资管理收入,2
000917.SZ,20191231,旅游业,2
000917.SZ,20191231,智能硬件收入,2
002424.SZ,20181231,医疗机构,2
000917.SZ,20191231,游戏收入,2
000917.SZ,20191231,网络传输服务,2
600058.SH,20140630,其他业务,2
600058.SH,20140630,内部抵销,2
600058.SH,20140630,国内外贸易,2
002424.SZ,20170630,医疗机构,2
600058.SH,20180630,冶炼加工,2
600058.SH,20180630,其他主营业务,2
601800.SH,20180630,设计业务,2
601800.SH,20180630,疏浚业务,2
601800.SH,20180630,基建建设,2
601800.SH,20180630,内部抵销,2
601800.SH,20180630,其他主营业务,2
601800.SH,20180630,其他业务,2
600487.SH,20151231,光通信网络设计与系统集成,2
600058.SH,20161231,其他业务,2
600058.SH,20151231,其他业务,2
000527.SZ,20011231,压缩机,2
000527.SZ,20011231,电机,2
000527.SZ,20011231,电饭煲,2
000527.SZ,20011231,空调,2
000527.SZ,20011231,风扇,2
002424.SZ,20161231,医疗机构,2
600058.SH,20141231,其他业务,2
600058.SH,20140630,酒店餐饮,2
600058.SH,20140630,物流服务,2
600058.SH,20140630,招投标,2
000917.SZ,20191231,艺术品,2
000917.SZ,20191231,酒店,2
601390.SH,20191231,基建建设,2
600741.SH,20220630,热加工类,2
601788.SH,20191231,内部抵销,2
002424.SZ,20210630,医疗机构,2
601390.SH,20180630,房地产开发,2
601390.SH,20180630,铁路,2
601390.SH,20181231,其他业务,2
600741.SH,20220630,其他业务,2
600741.SH,20220630,内外饰件类,2
600741.SH,20220630,功能性总成件类,2
002424.SZ,20211231,医疗机构,2
600050.SH,20180630,网间结算,2
600741.SH,20220630,电子电器件,2
002424.SZ,20190630,医疗机构,2
600741.SH,20220630,金属成型和模具,2
600989.SH,20200630,聚乙烯,2
600989.SH,20200630,聚丙烯,2
600989.SH,20200630,纯苯,2
600989.SH,20200630,焦炭,2
600989.SH,20200630,改质沥青,2
601390.SH,20191231,其他业务,2
